ID;clade;date;province;district;municipality;village;latitude;longitude;country;source;dataset;host;type;continent;year;identified_as_RABV;major_clade;minor_clade;closest_full_genome_reference_sequence;coverage_N;coverage_P;coverage_M;coverage_G;coverage_L;location;full_name
A101;Asian;2016-09-13;NA;NA;Khnar Ta Nong;NA;11,2054296537807;104,559277636715;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KhnarTaNong;A101_Dog_2016-09-13_Cambodia-KhnarTaNong_11.2054296537807_104.559277636715
A103;Asian;2016-09-19;NA;NA;Trapeang Prei;NA;11,2124253644496;104,51026010853;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TrapeangPrei;A103_Dog_2016-09-19_Cambodia-TrapeangPrei_11.2124253644496_104.51026010853
A104;Asian;2016-09-19;NA;NA;Prey Dang Tuek;NA;11,4011588021019;104,711542052549;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyDangTuek;A104_Dog_2016-09-19_Cambodia-PreyDangTuek_11.4011588021019_104.711542052549
a106;Asian;2016-09-21;NA;NA;Tumnob;NA;12,815656573305;105,168713915011;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Tumnob;a106_Dog_2016-09-21_Cambodia-Tumnob_12.815656573305_105.168713915011
a109;Asian;2016-09-22;NA;NA;Mream Khang Tboung;NA;11,3495002846686;105,672333736296;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-MreamKhangTboung;a109_Dog_2016-09-22_Cambodia-MreamKhangTboung_11.3495002846686_105.672333736296
A111;Asian;2016-09-29;NA;NA;Khnach Khang Tboung;NA;11,1295133399734;104,70364388137;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KhnachKhangTboung;A111_Dog_2016-09-29_Cambodia-KhnachKhangTboung_11.1295133399734_104.70364388137
A114;Asian;2016-10-06;NA;NA;Srangae Cheung;NA;12,0527612663598;105,160605664678;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-SrangaeCheung;A114_Dog_2016-10-06_Cambodia-SrangaeCheung_12.0527612663598_105.160605664678
A116;Asian;2016-10-08;NA;NA;Prasat;NA;11,1479161784892;105,543023250711;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Prasat;A116_Dog_2016-10-08_Cambodia-Prasat_11.1479161784892_105.543023250711
A121;Asian;2016-10-18;NA;NA;Ballangk Khang Lech;NA;12,6976754282025;104,906310299888;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-BallangkKhangLech;A121_Dog_2016-10-18_Cambodia-BallangkKhangLech_12.6976754282025_104.906310299888
a131;Asian;2016-11-18;NA;NA;Krasang Chi Meae;NA;11,3329087617714;104,72372570811;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KrasangChiMeae;a131_Dog_2016-11-18_Cambodia-KrasangChiMeae_11.3329087617714_104.72372570811
A133;Asian;2016-11-18;NA;NA;Prey Ta Mean;NA;11,3050699346149;104,676808976048;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyTaMean;A133_Dog_2016-11-18_Cambodia-PreyTaMean_11.3050699346149_104.676808976048
A137;Asian;2016-11-25;NA;NA;Veang;NA;11,3246654503027;105,546103096387;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Veang;A137_Dog_2016-11-25_Cambodia-Veang_11.3246654503027_105.546103096387
A148;Asian;2016-12-14;NA;NA;Kakruos;NA;10,9651587749092;105,86265387825;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Kakruos;A148_Dog_2016-12-14_Cambodia-Kakruos_10.9651587749092_105.86265387825
A149;Asian;2016-12-15;NA;NA;Trapeang Tuk;NA;11,1460131115298;104,618913641357;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TrapeangTuk;A149_Dog_2016-12-15_Cambodia-TrapeangTuk_11.1460131115298_104.618913641357
S02;Asian;2017-05-11;NA;NA;Phum Ti Prammuoy;NA;11,9908010986638;105,458875924966;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PhumTiPrammuoy;S02_Dog_2017-05-11_Cambodia-PhumTiPrammuoy_11.9908010986638_105.458875924966
S03;Asian;2017-05-08;NA;NA;Samraong;NA;12,4073056501855;105,089766622185;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Samraong;S03_Dog_2017-05-08_Cambodia-Samraong_12.4073056501855_105.089766622185
S06;Asian;2017-01-16;NA;NA;Doun Ov;NA;10,924763055832;104,440722242626;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-DounOv;S06_Dog_2017-01-16_Cambodia-DounOv_10.924763055832_104.440722242626
S09;Asian;2017-08-07;NA;NA;Pou;NA;11,7927685569895;105,086174632167;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Pou;S09_Dog_2017-08-07_Cambodia-Pou_11.7927685569895_105.086174632167
S13;Asian;2017-08-28;NA;NA;Oknha Tep;NA;11,473004180944;104,663398178151;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-OknhaTep;S13_Dog_2017-08-28_Cambodia-OknhaTep_11.473004180944_104.663398178151
S18;Asian;2017-01-16;NA;NA;Angk Svay;NA;11,021003803905;105,916730018306;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-AngkSvay;S18_Dog_2017-01-16_Cambodia-AngkSvay_11.021003803905_105.916730018306
S24;Asian;2017-03-01;NA;NA;Trapenang Antong;NA;11,6683315419552;104,64543862611;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TrapenangAntong;S24_Dog_2017-03-01_Cambodia-TrapenangAntong_11.6683315419552_104.64543862611
S28;Asian;2017-01-30;NA;NA;Prey Sniet;NA;11,6226149074733;105,253466475246;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreySniet;S28_Dog_2017-01-30_Cambodia-PreySniet_11.6226149074733_105.253466475246
S29;Asian;2017-03-01;NA;NA;Pra Boeng;NA;12,0914088426464;105,051147611017;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PraBoeng;S29_Dog_2017-03-01_Cambodia-PraBoeng_12.0914088426464_105.051147611017
S35;Asian;2017-04-17;NA;NA;Meanok Kaeut;NA;11,8730042567919;104,626757723682;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-MeanokKaeut;S35_Dog_2017-04-17_Cambodia-MeanokKaeut_11.8730042567919_104.626757723682
S40;Asian;2017-01-31;NA;NA;Buor;NA;10,6226717146121;104,756648192787;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Buor;S40_Dog_2017-01-31_Cambodia-Buor_10.6226717146121_104.756648192787
S43;Asian;2017-01-24;NA;NA;Chong Ampil;NA;11,6637965486434;105,424439899455;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-ChongAmpil;S43_Dog_2017-01-24_Cambodia-ChongAmpil_11.6637965486434_105.424439899455
S47;Asian;2017-03-29;NA;NA;Toap Sdach;NA;10,7069310596011;104,616848849709;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-ToapSdach;S47_Dog_2017-03-29_Cambodia-ToapSdach_10.7069310596011_104.616848849709
S48;Asian;2017-08-24;NA;NA;Tranh Veaeng;NA;11,749960208524;104,424963703635;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TranhVeaeng;S48_Dog_2017-08-24_Cambodia-TranhVeaeng_11.749960208524_104.424963703635
S50;Asian;2017-03-06;NA;NA;Boeng Trav;NA;11,9617928801829;105,162921481121;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-BoengTrav;S50_Dog_2017-03-06_Cambodia-BoengTrav_11.9617928801829_105.162921481121
S53;Asian;2017-12-20;NA;NA;Prey Chek;NA;11,3092735104284;105,649139968055;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyChek;S53_Dog_2017-12-20_Cambodia-PreyChek_11.3092735104284_105.649139968055
S58;Asian;2017-01-26;NA;NA;Phnom Penh_3;NA;11,6147227328659;104,89805643138;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PhnomPenh3;S58_Dog_2017-01-26_Cambodia-PhnomPenh3_11.6147227328659_104.89805643138
S64;Asian;2017-07-24;NA;NA;Prey Khmaer;NA;11,3524712757449;104,688413328881;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyKhmaer;S64_Dog_2017-07-24_Cambodia-PreyKhmaer_11.3524712757449_104.688413328881
S70;Asian;2017-01-12;NA;NA;Phum Prey Tear;NA;11,5154881051519;104,840604879767;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PhumPreyTear;S70_Dog_2017-01-12_Cambodia-PhumPreyTear_11.5154881051519_104.840604879767
S81;Asian;2017-04-19;NA;NA;Prey Andoung;NA;11,1954643239765;105,54451309404;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyAndoung;S81_Dog_2017-04-19_Cambodia-PreyAndoung_11.1954643239765_105.54451309404
S82;Asian;2017-12-12;NA;NA;Trapeang Lbaeuk;NA;10,782686403217;104,356717578271;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TrapeangLbaeuk;S82_Dog_2017-12-12_Cambodia-TrapeangLbaeuk_10.782686403217_104.356717578271
S616;Asian;2017-11-21;NA;NA;Prey Chek;NA;11,3092735104284;105,649139968055;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyChek;S616_Dog_2017-11-21_Cambodia-PreyChek_11.3092735104284_105.649139968055
S664;Asian;2017-12-15;NA;NA;Chantum;NA;11,8496181020663;105,637038940725;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Chantum;S664_Dog_2017-12-15_Cambodia-Chantum_11.8496181020663_105.637038940725
S681;Asian;2017-12-05;NA;NA;Tean Phleung;NA;11,5537906374614;105,629594299416;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TeanPhleung;S681_Dog_2017-12-05_Cambodia-TeanPhleung_11.5537906374614_105.629594299416
S716;Asian;2017-09-12;NA;NA;Prey Chambak;NA;11,1986750388156;104,856114500024;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyChambak;S716_Dog_2017-09-12_Cambodia-PreyChambak_11.1986750388156_104.856114500024
S718;Asian;2017-11-13;NA;NA;Prasaeur;NA;12,1758541159538;105,321044847548;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Prasaeur;S718_Dog_2017-11-13_Cambodia-Prasaeur_12.1758541159538_105.321044847548
S745;Asian;2017-09-27;NA;NA;Boeng Trav;NA;11,9617928801829;105,162921481121;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-BoengTrav;S745_Dog_2017-09-27_Cambodia-BoengTrav_11.9617928801829_105.162921481121
S758;Asian;2017-02-01;NA;NA;Ta Kaev Ti Pir;NA;11,663703334647;105,070243563884;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TaKaevTiPir;S758_Dog_2017-02-01_Cambodia-TaKaevTiPir_11.663703334647_105.070243563884
S806;Asian;2017-07-31;NA;NA;Kampong Luong;NA;10,9934926102461;104,977555291688;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KampongLuong;S806_Dog_2017-07-31_Cambodia-KampongLuong_10.9934926102461_104.977555291688
S818;Asian;2017-09-11;NA;NA;Phsar Daek Kraom;NA;11,8071225327126;104,770663800872;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PhsarDaekKraom;S818_Dog_2017-09-11_Cambodia-PhsarDaekKraom_11.8071225327126_104.770663800872
S2716;Asian;2017-08-22;NA;NA;Khlouk;NA;11,1995803728805;104,513890658558;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Khlouk;S2716_Dog_2017-08-22_Cambodia-Khlouk_11.1995803728805_104.513890658558
S6616;Asian;2017-10-06;NA;NA;Phnom Penh;NA;11,5591648199252;104,91750189559;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PhnomPenh;S6616_Dog_2017-10-06_Cambodia-PhnomPenh_11.5591648199252_104.91750189559
W06;Asian;2012-01-11;NA;NA;Kbal Damrei;NA;11,2909567425241;105,439587930347;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KbalDamrei;W06_Dog_2012-01-11_Cambodia-KbalDamrei_11.2909567425241_105.439587930347
W008;Asian;2012-01-12;NA;NA;Boeng;NA;10,795265101462;104,420299710781;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Boeng;W008_Dog_2012-01-12_Cambodia-Boeng_10.795265101462_104.420299710781
W15;Asian;2012-01-20;NA;NA;Trapeang Khnar;NA;10,9820283413298;104,670657526029;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TrapeangKhnar;W15_Dog_2012-01-20_Cambodia-TrapeangKhnar_10.9820283413298_104.670657526029
W18;Asian;2012-01-27;NA;NA;Noreay;NA;11,1411612344151;104,65252998851;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Noreay;W18_Dog_2012-01-27_Cambodia-Noreay_11.1411612344151_104.65252998851
W19;Asian;2012-01-30;NA;NA;Veal Ampil;NA;12,3478570753281;105,131882967047;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-VealAmpil;W19_Dog_2012-01-30_Cambodia-VealAmpil_12.3478570753281_105.131882967047
W27;Asian;2012-02-06;NA;NA;Preaek Pok;NA;10,6757682430587;104,454322062962;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreaekPok;W27_Dog_2012-02-06_Cambodia-PreaekPok_10.6757682430587_104.454322062962
W34;Asian;2012-02-15;NA;NA;Prey Totueng;NA;11,4026256598909;104,787942660628;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyTotueng;W34_Dog_2012-02-15_Cambodia-PreyTotueng_11.4026256598909_104.787942660628
W36;Asian;2012-02-20;NA;NA;Traeuy Trak;NA;11,2738642340778;104,680600415004;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TraeuyTrak;W36_Dog_2012-02-20_Cambodia-TraeuyTrak_11.2738642340778_104.680600415004
W37;Asian;2012-02-20;NA;NA;Reaksmei Rumdaoh;NA;12,2432244352537;105,138266962973;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-ReaksmeiRumdaoh;W37_Dog_2012-02-20_Cambodia-ReaksmeiRumdaoh_12.2432244352537_105.138266962973
W51;Asian;2012-03-06;NA;NA;Svay Pear;NA;11,0777375871838;104,923801778356;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-SvayPear;W51_Dog_2012-03-06_Cambodia-SvayPear_11.0777375871838_104.923801778356
W53;Asian;2012-03-07;NA;NA;Daeum Chrey;NA;11,8451614163288;104,990571132793;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-DaeumChrey;W53_Dog_2012-03-07_Cambodia-DaeumChrey_11.8451614163288_104.990571132793
W54;Asian;2012-03-09;NA;NA;Kaev Chamraeun;NA;11,1663874863508;104,874127831527;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KaevChamraeun;W54_Dog_2012-03-09_Cambodia-KaevChamraeun_11.1663874863508_104.874127831527
W58;Asian;2012-03-15;NA;NA;Krang Ta Char;NA;11,7184124249657;104,531154341158;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KrangTaChar;W58_Dog_2012-03-15_Cambodia-KrangTaChar_11.7184124249657_104.531154341158
W65;Asian;2012-03-25;NA;NA;Thmei;NA;11,7198843156862;104,524361224011;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Thmei;W65_Dog_2012-03-25_Cambodia-Thmei_11.7198843156862_104.524361224011
W76;Asian;2012-04-09;NA;NA;Khloy Kaeut;NA;12,2408280466422;105,138146188959;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KhloyKaeut;W76_Dog_2012-04-09_Cambodia-KhloyKaeut_12.2408280466422_105.138146188959
W098;Asian;2012-04-30;NA;NA;Trapeang Reang;NA;10,780700733987;104,389951491608;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TrapeangReang;W098_Dog_2012-04-30_Cambodia-TrapeangReang_10.780700733987_104.389951491608
W106;Asian;2012-05-08;NA;NA;Dambouk Khpos;NA;11,205981256314;104,239912132346;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-DamboukKhpos;W106_Dog_2012-05-08_Cambodia-DamboukKhpos_11.205981256314_104.239912132346
W107;Asian;2012-05-10;NA;NA;Kampong Popil;NA;11,653259015854;105,141252446793;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KampongPopil;W107_Dog_2012-05-10_Cambodia-KampongPopil_11.653259015854_105.141252446793
W154;Asian;2012-06-26;NA;NA;Angkor Phdiek;NA;11,123709158709;104,756159304254;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-AngkorPhdiek;W154_Dog_2012-06-26_Cambodia-AngkorPhdiek_11.123709158709_104.756159304254
W162;Asian;2012-07-04;NA;NA;Klaeng Poar;NA;12,015954789318;105,237062894505;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KlaengPoar;W162_Dog_2012-07-04_Cambodia-KlaengPoar_12.015954789318_105.237062894505
W190;Asian;2012-08-06;NA;NA;Ba Baong;NA;11,3855165373081;105,328460183173;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-BaBaong;W190_Dog_2012-08-06_Cambodia-BaBaong_11.3855165373081_105.328460183173
W196;Asian;2012-08-20;NA;NA;Kok Ta Rie;NA;11,2110790862597;104,788431542415;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KokTaRie;W196_Dog_2012-08-20_Cambodia-KokTaRie_11.2110790862597_104.788431542415
W202;Asian;2012-08-28;NA;NA;Kampong Reab;NA;11,1335569043055;105,016850685696;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KampongReab;W202_Dog_2012-08-28_Cambodia-KampongReab_11.1335569043055_105.016850685696
W225;Asian;2012-09-26;NA;NA;Prey Sralet;NA;11,7233524803802;105,218272929474;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreySralet;W225_Dog_2012-09-26_Cambodia-PreySralet_11.7233524803802_105.218272929474
W233;Asian;2012-10-05;NA;NA;Svay Damnak;NA;11,8098161467508;105,044209924367;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-SvayDamnak;W233_Dog_2012-10-05_Cambodia-SvayDamnak_11.8098161467508_105.044209924367
W236;Asian;2012-10-08;NA;NA;Ta Teaen;NA;10,8968383406649;104,483149437217;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TaTeaen;W236_Dog_2012-10-08_Cambodia-TaTeaen_10.8968383406649_104.483149437217
W256;Asian;2012-11-07;NA;NA;Samraong;NA;11,1501076626455;104,895556529535;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Samraong;W256_Dog_2012-11-07_Cambodia-Samraong_11.1501076626455_104.895556529535
W261;Asian;2012-11-12;NA;NA;Chhuk Kieb;NA;11,1539775445892;104,463220577136;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-ChhukKieb;W261_Dog_2012-11-12_Cambodia-ChhukKieb_11.1539775445892_104.463220577136
W262;Asian;2012-11-13;NA;NA;Veal;NA;11,833733354663;105,05973815005;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-Veal;W262_Dog_2012-11-13_Cambodia-Veal_11.833733354663_105.05973815005
W268;Asian;2012-11-16;NA;NA;Prey Ta Phem;NA;11,1379700452815;104,661554371835;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyTaPhem;W268_Dog_2012-11-16_Cambodia-PreyTaPhem_11.1379700452815_104.661554371835
W277;Asian;2012-11-26;NA;NA;Ta Kay;NA;11,8970218840455;105,166647723467;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-TaKay;W277_Dog_2012-11-26_Cambodia-TaKay_11.8970218840455_105.166647723467
W278;Asian;2012-11-26;NA;NA;Kdei Ta Hok;NA;11,1200581461341;104,941510674562;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-KdeiTaHok;W278_Dog_2012-11-26_Cambodia-KdeiTaHok_11.1200581461341_104.941510674562
W290;Asian;2012-12-12;NA;NA;Doun Tao;NA;12,1948933132659;105,106931107614;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-DounTao;W290_Dog_2012-12-12_Cambodia-DounTao_12.1948933132659_105.106931107614
W295;Asian;2012-12-20;NA;NA;Sala Lekh Pram;NA;11,9338412144484;104,723187438708;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-SalaLekhPram;W295_Dog_2012-12-20_Cambodia-SalaLekhPram_11.9338412144484_104.723187438708
W304;Asian;2012-12-31;NA;NA;Prey Khley;NA;11,0155476656755;104,458291840759;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreyKhley;W304_Dog_2012-12-31_Cambodia-PreyKhley_11.0155476656755_104.458291840759
X01;Asian;2013-01-03;NA;NA;Preaek Ta Tep;NA;11,6301933437933;104,958772620835;Cambodia;Cambodian project;Cambodian project;Dog;Genome;Southeast Asia;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cambodia-PreaekTaTep;X01_Dog_2013-01-03_Cambodia-PreaekTaTep_11.6301933437933_104.958772620835
