ID;type;date;continent;country;province;district;municipality;village;latitude;longitude;host;source;clade;full_name;ml_tree;discrete_phylo_tree;continuous_phylo_tree
JX987737;N gene;2003-07-11;Asia;Nepal;Pokhara region;NA;NA;NA;NA;NA;Bubalus bubalis;GenBank;Indian-Sub;JX987737_Bubalus-bubalis_2003-07-11_Nepal-PokharaRegion_NA_NA;yes;no;no
AB817097;N gene;2009-08;Asia;Sri Lanka;Batticaloa;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Indian-Sub;AB817097_Homo-sapiens_2009-08_SriLanka-Batticaloa_NA_NA;yes;no;no
JQ513532;N gene;1997;Caribbean;Puerto Rico;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;JQ513532_Canis-lupus-familiaris_1997_PuertoRico_NA_NA;yes;no;no
JQ671338;N gene;2011;Middle East;Israel;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;JQ671338_Canis-lupus-familiaris_2011_Israel_NA_NA;yes;no;no
JQ946087;Genome;2011;Asia;China;NA;NA;NA;NA;NA;NA;NA;GenBank;Asian SEA2;JQ946087_NA_2011_China_NA_NA;yes;no;no
HM179504;N gene;2006;Sub-Saharan Africa;South Africa;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;HM179504_Canis-lupus-familiaris_2006_SouthAfrica_NA_NA;yes;no;no
JF693453;N gene;1995;South America;Colombia;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;JF693453_Canis-lupus-familiaris_1995_Colombia_NA_NA;yes;no;no
JF693455;N gene;2000;South America;Colombia;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;JF693455_Canis-lupus-familiaris_2000_Colombia_NA_NA;yes;no;no
EU851122;N gene;1993;Europe;Spain;Melilla;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;EU851122_Canis-lupus-familiaris_1993_Spain-Melilla_NA_NA;yes;no;no
EU851127;N gene;1990;Europe;Spain;Melilla;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;EU851127_Canis-lupus-familiaris_1990_Spain-Melilla_NA_NA;yes;no;no
JN234411;Genome;1931;Asia;China;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;JN234411_Canis-lupus-familiaris_1931_China_NA_NA;yes;no;no
JN258591;N gene;2008;North America;USA;Alaska;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;JN258591_Vulpes-vulpes_2008_Usa-Alaska_NA_NA;yes;no;no
JF973774;N gene;1972;Europe;Serbia;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;JF973774_Canidae_1972_Serbia_NA_NA;yes;no;no
JF973778;N gene;1977;Europe;Serbia;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;JF973778_Canidae_1977_Serbia_NA_NA;yes;no;no
JF973781;N gene;1978;Europe;Montenegro;NA;NA;NA;NA;NA;NA;Bos taurus;GenBank;Cosmopolitan;JF973781_Bos-taurus_1978_Montenegro_NA_NA;yes;no;no
JF973801;N gene;2000;Europe;Serbia;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;JF973801_Canis-lupus-familiaris_2000_Serbia_NA_NA;yes;no;no
JF973807;N gene;1999;Europe;Serbia;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;JF973807_Canidae_1999_Serbia_NA_NA;yes;no;no
HQ317918;Genome;1956;Asia;China;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA2;HQ317918_Homo-sapiens_1956_China_NA_NA;yes;no;no
AB570998;N gene;2006;Asia;Mongolia;Zavkhan;NA;NA;NA;NA;NA;Bos taurus;GenBank;Cosmopolitan;AB570998_Bos-taurus_2006_Mongolia-Zavkhan_NA_NA;yes;no;no
AB571015;N gene;2005;Asia;Mongolia;Govi-Altai;NA;NA;NA;NA;NA;Camelus bactrianus;GenBank;Cosmopolitan;AB571015_Camelus-bactrianus_2005_Mongolia-Govi-altai_NA_NA;yes;no;no
GU937044;N gene;2009;Asia;South Korea;NA;NA;NA;NA;NA;NA;Bos taurus;GenBank;Arctic AL2;GU937044_Bos-taurus_2009_SouthKorea_NA_NA;yes;no;no
GU992306;N gene;1991;Middle East;Oman;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;GU992306_Canidae_1991_Oman_NA_NA;yes;no;no
GU992309;N gene;1995;Europe;Czech Republic;NA;NA;NA;NA;NA;NA;NA;GenBank;Cosmopolitan;GU992309_NA_1995_CzechRepublic_NA_NA;yes;no;no
GU992321;N gene;1988;Europe;France;NA;NA;NA;NA;NA;NA;NA;GenBank;Cosmopolitan;GU992321_NA_1988_France_NA_NA;yes;no;no
GU992322;N gene;1993;North Africa;Morocco;NA;NA;NA;NA;NA;NA;NA;GenBank;Cosmopolitan;GU992322_NA_1993_Morocco_NA_NA;yes;no;no
GU992323;N gene;1976;Europe;France;NA;NA;NA;NA;NA;NA;NA;GenBank;Cosmopolitan;GU992323_NA_1976_France_NA_NA;yes;no;no
GU992325;N gene;1985;Europe;France;NA;NA;NA;NA;NA;NA;NA;GenBank;Cosmopolitan;GU992325_NA_1985_France_NA_NA;yes;no;no
FJ440104;N gene;2008-01;Sub-Saharan Africa;Equatorial Guinea;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;FJ440104_Homo-sapiens_2008-01_EquatorialGuinea_NA_NA;yes;no;no
EU159385;N gene;1997;Asia;China;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;EU159385_Canis-lupus-familiaris_1997_China_NA_NA;yes;no;no
EU159387;N gene;1985;Asia;China;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA1;EU159387_Homo-sapiens_1985_China_NA_NA;yes;no;no
EU159388;N gene;1992;Asia;China;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;EU159388_Canis-lupus-familiaris_1992_China_NA_NA;yes;no;no
EU159394;N gene;2006;Asia;China;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;EU159394_Canis-lupus-familiaris_2006_China_NA_NA;yes;no;no
FJ959397;Genome;1956;Asia;China;Zibo;Shandong Province;NA;NA;NA;NA;NA;GenBank;Asian SEA2;FJ959397_NA_1956_China-Zibo-Shandong_NA_NA;yes;no;no
FJ866827;N gene;2008-11;Asia;China;Fujian;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;FJ866827_Canis-lupus-familiaris_2008-11_China-Fujian_NA_NA;yes;no;no
EU853567;N gene;1996;North Africa;Algeria;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;EU853567_Homo-sapiens_1996_Algeria_NA_NA;yes;no;no
EU853568;N gene;1996;North Africa;Algeria;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;EU853568_Homo-sapiens_1996_Algeria_NA_NA;yes;no;no
EU853569;N gene;1990;North Africa;Morocco;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;EU853569_Canis-lupus-familiaris_1990_Morocco_NA_NA;yes;no;no
EU853570;N gene;1991;North Africa;Morocco;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;EU853570_Homo-sapiens_1991_Morocco_NA_NA;yes;no;no
EU853571;N gene;1991;North Africa;Morocco;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;EU853571_Homo-sapiens_1991_Morocco_NA_NA;yes;no;no
EU853572;N gene;1986;North Africa;Morocco;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;EU853572_Homo-sapiens_1986_Morocco_NA_NA;yes;no;no
EU853573;N gene;1986;North Africa;Tunisia;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;EU853573_Homo-sapiens_1986_Tunisia_NA_NA;yes;no;no
EU853576;N gene;1986;North Africa;Tunisia;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;EU853576_Homo-sapiens_1986_Tunisia_NA_NA;yes;no;no
EU853579;N gene;1986;North Africa;Tunisia;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;EU853579_Homo-sapiens_1986_Tunisia_NA_NA;yes;no;no
EU853581;N gene;1988;Sub-Saharan Africa;Ethiopia;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;EU853581_Canis-lupus-familiaris_1988_Ethiopia_NA_NA;yes;no;no
EU853607;N gene;1991;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;EU853607_Canis-lupus-familiaris_1991_Mauritania_NA_NA;yes;no;no
EU853608;N gene;1991;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;EU853608_Canis-lupus-familiaris_1991_Mauritania_NA_NA;yes;no;no
EU853609;N gene;1993;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;EU853609_Canis-lupus-familiaris_1993_Mauritania_NA_NA;yes;no;no
EU853610;N gene;1993;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;EU853610_Canis-lupus-familiaris_1993_Mauritania_NA_NA;yes;no;no
EU853611;N gene;1994;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;EU853611_Canis-lupus-familiaris_1994_Mauritania_NA_NA;yes;no;no
EU853613;N gene;1992;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Equus asinus;GenBank;Africa-2;EU853613_Equus-asinus_1992_Mauritania_NA_NA;yes;no;no
EU853624;N gene;1991;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Camelus dromedarius;GenBank;Africa-2;EU853624_Camelus-dromedarius_1991_Mauritania_NA_NA;yes;no;no
EU853641;N gene;1991;Sub-Saharan Africa;Senegal;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;EU853641_Canis-lupus-familiaris_1991_Senegal_NA_NA;yes;no;no
EU853642;N gene;1991;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Capra hircus;GenBank;Africa-2;EU853642_Capra-hircus_1991_Mauritania_NA_NA;yes;no;no
EU853650;N gene;1987;Sub-Saharan Africa;Niger;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;EU853650_Canis-lupus-familiaris_1987_Niger_NA_NA;yes;no;no
FJ228500;N gene;2005;South America;Peru;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;FJ228500_Homo-sapiens_2005_Peru_NA_NA;yes;no;no
FJ228501;N gene;2004;South America;Peru;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;FJ228501_Canidae_2004_Peru_NA_NA;yes;no;no
FJ228515;N gene;2001;North America;Mexico;Guerrero;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;FJ228515_Canis-lupus-familiaris_2001_Mexico-Guerrero_NA_NA;yes;no;no
FJ228517;N gene;2001;Central America;Honduras;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;FJ228517_Canis-lupus-familiaris_2001_Honduras_NA_NA;yes;no;no
FJ228534;N gene;1939;North America;USA;Georgia;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;FJ228534_Homo-sapiens_1939_Usa-Georgia_NA_NA;yes;no;no
FJ228535;N gene;1950;North America;USA;New York;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;FJ228535_Canis-lupus-familiaris_1950_Usa-NewYork_NA_NA;yes;no;no
FJ228538;N gene;2007;North America;USA;Texas;NA;NA;NA;NA;NA;Urocyon cinereoargenteus;GenBank;Cosmopolitan;FJ228538_Urocyon-cinereoargenteus_2007_Usa-Texas_NA_NA;yes;no;no
FJ228539;N gene;1954;North America;USA;California;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;FJ228539_Canis-lupus-familiaris_1954_Usa-California_NA_NA;yes;no;no
FJ228541;N gene;1986;North America;USA;Arizona;NA;NA;NA;NA;NA;Urocyon cinereoargenteus;GenBank;Cosmopolitan;FJ228541_Urocyon-cinereoargenteus_1986_Usa-Arizona_NA_NA;yes;no;no
EU478498;N gene;2007;Sub-Saharan Africa;Burkina Faso;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;EU478498_Canis-lupus-familiaris_2007_BurkinaFaso_NA_NA;yes;no;no
EU478512;N gene;2007;Sub-Saharan Africa;Burkina Faso;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;EU478512_Canis-lupus-familiaris_2007_BurkinaFaso_NA_NA;yes;no;no
EU514575;N gene;2005;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;NA;GenBank;Africa-2;EU514575_NA_2005_Mauritania_NA_NA;yes;no;no
EU514576;N gene;2005;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;NA;GenBank;Africa-2;EU514576_NA_2005_Mauritania_NA_NA;yes;no;no
EU514577;N gene;2005;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;NA;GenBank;Africa-2;EU514577_NA_2005_Mauritania_NA_NA;yes;no;no
EU514578;N gene;2006;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;NA;GenBank;Africa-2;EU514578_NA_2006_Mauritania_NA_NA;yes;no;no
EU514579;N gene;2006;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;NA;GenBank;Africa-2;EU514579_NA_2006_Mauritania_NA_NA;yes;no;no
EU514580;N gene;2006;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;NA;GenBank;Africa-2;EU514580_NA_2006_Mauritania_NA_NA;yes;no;no
EU514581;N gene;2007;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;NA;GenBank;Africa-2;EU514581_NA_2007_Mauritania_NA_NA;yes;no;no
EU086161;N gene;2004;South America;Colombia;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;EU086161_Canis-lupus-familiaris_2004_Colombia_NA_NA;yes;no;no
EU086178;N gene;1969;Asia;China;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;EU086178_Canis-lupus-familiaris_1969_China_NA_NA;yes;no;no
EU086199;N gene;1990;Middle East;Oman;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;EU086199_Canidae_1990_Oman_NA_NA;yes;no;no
EU886631;Genome;2001;Europe;Germany;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;EU886631_Vulpes-vulpes_2001_Germany_NA_NA;yes;no;no
EU886632;Genome;2002;Europe;Germany;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;EU886632_Vulpes-vulpes_2002_Germany_NA_NA;yes;no;no
EU886634;Genome;2004;Europe;Germany;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;EU886634_Vulpes-vulpes_2004_Germany_NA_NA;yes;no;no
EU886635;Genome;2005;Europe;Germany;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;EU886635_Vulpes-vulpes_2005_Germany_NA_NA;yes;no;no
EU886636;Genome;2006;Europe;Austria;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;EU886636_Vulpes-vulpes_2006_Austria_NA_NA;yes;no;no
DQ900568;N gene;2004-10;Sub-Saharan Africa;Tanzania;Ngorongoro;NA;NA;NA;NA;NA;Crocuta crocuta;GenBank;Cosmopolitan;DQ900568_Crocuta-crocuta_2004-10_Tanzania-Ngorongoro_NA_NA;yes;no;no
DQ837394;N gene;2005;Middle East;Israel;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;DQ837394_Canis-lupus-familiaris_2005_Israel_NA_NA;yes;no;no
DQ837401;N gene;1996;Middle East;Israel;NA;NA;NA;NA;NA;NA;Mustelidae;GenBank;Cosmopolitan;DQ837401_Mustelidae_1996_Israel_NA_NA;yes;no;no
DQ837419;N gene;1997;Middle East;Israel;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;DQ837419_Canidae_1997_Israel_NA_NA;yes;no;no
DQ837420;N gene;2003;Middle East;Israel;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;DQ837420_Canidae_2003_Israel_NA_NA;yes;no;no
DQ837423;N gene;1999;Middle East;Jordan;NA;NA;NA;NA;NA;NA;Equus asinus;GenBank;Cosmopolitan;DQ837423_Equus-asinus_1999_Jordan_NA_NA;yes;no;no
DQ837435;N gene;1999;Middle East;Israel;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;DQ837435_Canidae_1999_Israel_NA_NA;yes;no;no
DQ837451;N gene;2002;Middle East;Israel;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;DQ837451_Canidae_2002_Israel_NA_NA;yes;no;no
DQ837475;N gene;2000;Middle East;Turkey;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;DQ837475_Canis-lupus-familiaris_2000_Turkey_NA_NA;yes;no;no
DQ837487;N gene;2004;Middle East;Israel;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;DQ837487_Canidae_2004_Israel_NA_NA;yes;no;no
AY854550;N gene;2002;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Bos taurus;GenBank;Cosmopolitan;AY854550_Bos-taurus_2002_Cuba_NA_NA;yes;no;no
